Orthogroup	i_nil	i_purpurea	i_trifida	i_triloba
OG0049850				itb03g15940.t2
OG0049851				itb03g15960.t2
OG0049852				itb03g16370.t2
OG0049853				itb03g16480.t1
OG0049854				itb03g16520.t1
OG0049855				itb03g16650.t3
OG0049856				itb03g16650.t2
OG0049857				itb03g16710.t1
OG0049858				itb03g16730.t1
OG0049859				itb03g16900.t1
OG0049860				itb03g16970.t2
OG0049861				itb03g17140.t1
OG0049862				itb03g17150.t4
OG0049863				itb03g17160.t3
OG0049864				itb03g17170.t2
OG0049865				itb03g17210.t1
OG0049866				itb03g17520.t1
OG0049867				itb03g17550.t1
OG0049868				itb03g17570.t1
OG0049869				itb03g17800.t5
OG0049870				itb03g17860.t1
OG0049871				itb03g17890.t1
OG0049872				itb03g18040.t1
OG0049873				itb03g18080.t1
OG0049874				itb03g18140.t2
OG0049875				itb03g18250.t1
OG0049876				itb03g18370.t2
OG0049877				itb03g18460.t1
OG0049878				itb03g18460.t3
OG0049879				itb03g18460.t2
OG0049880				itb03g18780.t4
OG0049881				itb03g18790.t2
OG0049882				itb03g18830.t2
OG0049883				itb03g19080.t2
OG0049884				itb03g19190.t1
OG0049885				itb03g19220.t1
OG0049886				itb03g19230.t2
OG0049887				itb03g19400.t2
OG0049888				itb03g19520.t1
OG0049889				itb03g19690.t2
OG0049890				itb03g19830.t1
OG0049891				itb03g19950.t1
OG0049892				itb03g19970.t5
OG0049893				itb03g20080.t1
OG0049894				itb03g20260.t1
OG0049895				itb03g20290.t2
OG0049896				itb03g20340.t1
OG0049897				itb03g20380.t1
OG0049898				itb03g20440.t1
OG0049899				itb03g20450.t1
OG0049900				itb03g20460.t1
OG0049901				itb03g20480.t1
OG0049902				itb03g20630.t1
OG0049903				itb03g20690.t2
OG0049904				itb03g21070.t1
OG0049905				itb03g21090.t2
OG0049906				itb03g21240.t3
OG0049907				itb03g21300.t2
OG0049908				itb03g21320.t1
OG0049909				itb03g21440.t1
OG0049910				itb03g21460.t2
OG0049911				itb03g21480.t1
OG0049912				itb03g21710.t1
OG0049913				itb03g21810.t1
OG0049914				itb03g21900.t1
OG0049915				itb03g22180.t1
OG0049916				itb03g22300.t1
OG0049917				itb03g22320.t1
OG0049918				itb03g22520.t1
OG0049919				itb03g22820.t2
OG0049920				itb03g23030.t1
OG0049921				itb03g23300.t2
OG0049922				itb03g23470.t1
OG0049923				itb03g23680.t1
OG0049924				itb03g23730.t1
OG0049925				itb03g24120.t3
OG0049926				itb03g24430.t2
OG0049927				itb03g24430.t11
OG0049928				itb03g24430.t9
OG0049929				itb03g24430.t16
OG0049930				itb03g24430.t18
OG0049931				itb03g24430.t12
OG0049932				itb03g24430.t21
OG0049933				itb03g24470.t1
OG0049934				itb03g24610.t1
OG0049935				itb03g24630.t1
OG0049936				itb03g24770.t1
OG0049937				itb03g24780.t1
OG0049938				itb03g24850.t1
OG0049939				itb03g24860.t1
OG0049940				itb03g24880.t3
OG0049941				itb03g25000.t1
OG0049942				itb03g25010.t1
OG0049943				itb03g25020.t1
OG0049944				itb03g25050.t2
OG0049945				itb03g25090.t2
OG0049946				itb03g25120.t2
OG0049947				itb03g25170.t1
OG0049948				itb03g25170.t2
OG0049949				itb03g25570.t1
OG0049950				itb03g25680.t1
OG0049951				itb03g25940.t3
OG0049952				itb03g25970.t1
OG0049953				itb03g26040.t1
OG0049954				itb03g26110.t3
OG0049955				itb03g26220.t1
OG0049956				itb03g26390.t1
OG0049957				itb03g26430.t1
OG0049958				itb03g26440.t1
OG0049959				itb03g26620.t2
OG0049960				itb03g26660.t1
OG0049961				itb03g26700.t1
OG0049962				itb03g26810.t1
OG0049963				itb03g26810.t4
OG0049964				itb03g26830.t1
OG0049965				itb03g26970.t1
OG0049966				itb03g27110.t2
OG0049967				itb03g27140.t1
OG0049968				itb03g27160.t1
OG0049969				itb03g27250.t1
OG0049970				itb03g27500.t2
OG0049971				itb03g27780.t1
OG0049972				itb03g27810.t1
OG0049973				itb03g27920.t2
OG0049974				itb03g27990.t1
OG0049975				itb03g28060.t1
OG0049976				itb03g28110.t3
OG0049977				itb03g28590.t1
OG0049978				itb03g28600.t1
OG0049979				itb03g28620.t2
OG0049980				itb03g28770.t2
OG0049981				itb03g28930.t2
OG0049982				itb03g28960.t2
OG0049983				itb03g28980.t2
OG0049984				itb03g29000.t2
OG0049985				itb03g29200.t1
OG0049986				itb03g29210.t1
OG0049987				itb03g29230.t1
OG0049988				itb03g29540.t1
OG0049989				itb03g29590.t1
OG0049990				itb03g29910.t1
OG0049991				itb03g29920.t1
OG0049992				itb03g29930.t1
OG0049993				itb03g30010.t1
OG0049994				itb03g30140.t1
OG0049995				itb03g30230.t1
OG0049996				itb03g30370.t1
OG0049997				itb03g30380.t1
OG0049998				itb03g30390.t1
OG0049999				itb03g30400.t1
OG0050000				itb03g30480.t1
OG0050001				itb03g30480.t3
OG0050002				itb03g30520.t1
OG0050003				itb03g30610.t1
OG0050004				itb04g00020.t2
OG0050005				itb04g00050.t2
OG0050006				itb04g00120.t2
OG0050007				itb04g00190.t2
OG0050008				itb04g00230.t3
OG0050009				itb04g00330.t1
OG0050010				itb04g00390.t7
OG0050011				itb04g00390.t9
OG0050012				itb04g00480.t1
OG0050013				itb04g00920.t1
OG0050014				itb04g00960.t2
OG0050015				itb04g00980.t2
OG0050016				itb04g00990.t2
OG0050017				itb04g01000.t2
OG0050018				itb04g01200.t2
OG0050019				itb04g01210.t1
OG0050020				itb04g01270.t1
OG0050021				itb04g01440.t2
OG0050022				itb04g01440.t3
OG0050023				itb04g01470.t1
OG0050024				itb04g01880.t3
OG0050025				itb04g01880.t2
OG0050026				itb04g01980.t1
OG0050027				itb04g01980.t3
OG0050028				itb04g01980.t4
OG0050029				itb04g01980.t6
OG0050030				itb04g01980.t5
OG0050031				itb04g01980.t2
OG0050032				itb04g01990.t2
OG0050033				itb04g02020.t2
OG0050034				itb04g02130.t1
OG0050035				itb04g02240.t1
OG0050036				itb04g02280.t2
OG0050037				itb04g02460.t1
OG0050038				itb04g02470.t1
OG0050039				itb04g02530.t2
OG0050040				itb04g02690.t2
OG0050041				itb04g02780.t4
OG0050042				itb04g02780.t3
OG0050043				itb04g02780.t2
OG0050044				itb04g02790.t2
OG0050045				itb04g02850.t1
OG0050046				itb04g02860.t2
OG0050047				itb04g02950.t2
OG0050048				itb04g02970.t3
OG0050049				itb04g02970.t4
OG0050050				itb04g02970.t5
OG0050051				itb04g03090.t1
OG0050052				itb04g03190.t1
OG0050053				itb04g03190.t2
OG0050054				itb04g03220.t2
OG0050055				itb04g03400.t1
OG0050056				itb04g03500.t1
OG0050057				itb04g03540.t2
OG0050058				itb04g03680.t2
OG0050059				itb04g03810.t2
OG0050060				itb04g03970.t1
OG0050061				itb04g03970.t4
OG0050062				itb04g04080.t1
OG0050063				itb04g04430.t2
OG0050064				itb04g04490.t2
OG0050065				itb04g04520.t3
OG0050066				itb04g04580.t1
OG0050067				itb04g04700.t2
OG0050068				itb04g04890.t2
OG0050069				itb04g04940.t1
OG0050070				itb04g05070.t1
OG0050071				itb04g05170.t1
OG0050072				itb04g05190.t2
OG0050073				itb04g05240.t2
OG0050074				itb04g05340.t2
OG0050075				itb04g05490.t1
OG0050076				itb04g05550.t1
OG0050077				itb04g05620.t1
OG0050078				itb04g05720.t1
OG0050079				itb04g05850.t1
OG0050080				itb04g05950.t2
OG0050081				itb04g06310.t2
OG0050082				itb04g06390.t1
OG0050083				itb04g06400.t1
OG0050084				itb04g06430.t1
OG0050085				itb04g06580.t2
OG0050086				itb04g06630.t2
OG0050087				itb04g06720.t3
OG0050088				itb04g06830.t2
OG0050089				itb04g06930.t2
OG0050090				itb04g07110.t3
OG0050091				itb04g07240.t3
OG0050092				itb04g07520.t1
OG0050093				itb04g07560.t2
OG0050094				itb04g07650.t1
OG0050095				itb04g07790.t3
OG0050096				itb04g07890.t1
OG0050097				itb04g08020.t1
OG0050098				itb04g08120.t1
OG0050099				itb04g08170.t1
OG0050100				itb04g08230.t1
OG0050101				itb04g08310.t1
OG0050102				itb04g08380.t1
OG0050103				itb04g08400.t1
OG0050104				itb04g08630.t1
OG0050105				itb04g08670.t1
OG0050106				itb04g08720.t1
OG0050107				itb04g08790.t1
OG0050108				itb04g08810.t2
OG0050109				itb04g08930.t1
OG0050110				itb04g09140.t1
OG0050111				itb04g09200.t1
OG0050112				itb04g09250.t1
OG0050113				itb04g09260.t3
OG0050114				itb04g09270.t1
OG0050115				itb04g09500.t1
OG0050116				itb04g09800.t1
OG0050117				itb04g09880.t1
OG0050118				itb04g09980.t2
OG0050119				itb04g10050.t5
OG0050120				itb04g10140.t2
OG0050121				itb04g10280.t1
OG0050122				itb04g10510.t1
OG0050123				itb04g10550.t1
OG0050124				itb04g10790.t1
OG0050125				itb04g10800.t1
OG0050126				itb04g11060.t1
OG0050127				itb04g11180.t1
OG0050128				itb04g11190.t1
OG0050129				itb04g11310.t1
OG0050130				itb04g11360.t1
OG0050131				itb04g11460.t1
OG0050132				itb04g11730.t1
OG0050133				itb04g11870.t1
OG0050134				itb04g11890.t1
OG0050135				itb04g11940.t4
OG0050136				itb04g12060.t3
OG0050137				itb04g12080.t1
OG0050138				itb04g12160.t1
OG0050139				itb04g12170.t2
OG0050140				itb04g12360.t1
OG0050141				itb04g12420.t2
OG0050142				itb04g12630.t1
OG0050143				itb04g12790.t3
OG0050144				itb04g12910.t2
OG0050145				itb04g13370.t1
OG0050146				itb04g13430.t1
OG0050147				itb04g13530.t2
OG0050148				itb04g13640.t3
OG0050149				itb04g13810.t1
OG0050150				itb04g13880.t1
OG0050151				itb04g14180.t2
OG0050152				itb04g14200.t3
OG0050153				itb04g14410.t1
OG0050154				itb04g14500.t3
OG0050155				itb04g14510.t2
OG0050156				itb04g14710.t1
OG0050157				itb04g15130.t1
OG0050158				itb04g15240.t1
OG0050159				itb04g15250.t1
OG0050160				itb04g15290.t1
OG0050161				itb04g15430.t4
OG0050162				itb04g15460.t1
OG0050163				itb04g15550.t1
OG0050164				itb04g15640.t1
OG0050165				itb04g15900.t1
OG0050166				itb04g15980.t1
OG0050167				itb04g16160.t1
OG0050168				itb04g16340.t2
OG0050169				itb04g16420.t1
OG0050170				itb04g16470.t3
OG0050171				itb04g16530.t1
OG0050172				itb04g16550.t2
OG0050173				itb04g16800.t2
OG0050174				itb04g16900.t1
OG0050175				itb04g16950.t1
OG0050176				itb04g17140.t1
OG0050177				itb04g17150.t1
OG0050178				itb04g17360.t1
OG0050179				itb04g17690.t1
OG0050180				itb04g17810.t1
OG0050181				itb04g17830.t1
OG0050182				itb04g18150.t1
OG0050183				itb04g18230.t1
OG0050184				itb04g18240.t2
OG0050185				itb04g18470.t2
OG0050186				itb04g18570.t1
OG0050187				itb04g18760.t1
OG0050188				itb04g18940.t1
OG0050189				itb04g18950.t1
OG0050190				itb04g18970.t1
OG0050191				itb04g19110.t1
OG0050192				itb04g19120.t1
OG0050193				itb04g19180.t1
OG0050194				itb04g19670.t1
OG0050195				itb04g19700.t1
OG0050196				itb04g19880.t1
OG0050197				itb04g20030.t1
OG0050198				itb04g20040.t1
OG0050199				itb04g20050.t1
OG0050200				itb04g20100.t2
OG0050201				itb04g20270.t1
OG0050202				itb04g20330.t1
OG0050203				itb04g20520.t1
OG0050204				itb04g20530.t1
OG0050205				itb04g20550.t1
OG0050206				itb04g20630.t1
OG0050207				itb04g20640.t1
OG0050208				itb04g20760.t1
OG0050209				itb04g20810.t1
OG0050210				itb04g20830.t1
OG0050211				itb04g20860.t1
OG0050212				itb04g20880.t1
OG0050213				itb04g20910.t1
OG0050214				itb04g20930.t1
OG0050215				itb04g20950.t3
OG0050216				itb04g20950.t2
OG0050217				itb04g21020.t1
OG0050218				itb04g21150.t1
OG0050219				itb04g21240.t2
OG0050220				itb04g21320.t2
OG0050221				itb04g21490.t1
OG0050222				itb04g21620.t3
OG0050223				itb04g21730.t1
OG0050224				itb04g21730.t2
OG0050225				itb04g21730.t3
OG0050226				itb04g21730.t4
OG0050227				itb04g21810.t1
OG0050228				itb04g21860.t1
OG0050229				itb04g21960.t2
OG0050230				itb04g22010.t1
OG0050231				itb04g22020.t2
OG0050232				itb04g22090.t1
OG0050233				itb04g22160.t1
OG0050234				itb04g22170.t1
OG0050235				itb04g22270.t6
OG0050236				itb04g22350.t2
OG0050237				itb04g22530.t1
OG0050238				itb04g22620.t2
OG0050239				itb04g22670.t1
OG0050240				itb04g22800.t8
OG0050241				itb04g22800.t5
OG0050242				itb04g22800.t4
OG0050243				itb04g22820.t3
OG0050244				itb04g22910.t3
OG0050245				itb04g22990.t1
OG0050246				itb04g23040.t2
OG0050247				itb04g23120.t4
OG0050248				itb04g23320.t2
OG0050249				itb04g23400.t1
OG0050250				itb04g23490.t2
OG0050251				itb04g23560.t2
OG0050252				itb04g23750.t1
OG0050253				itb04g23760.t1
OG0050254				itb04g24050.t1
OG0050255				itb04g24130.t1
OG0050256				itb04g24270.t1
OG0050257				itb04g24290.t2
OG0050258				itb04g24340.t1
OG0050259				itb04g24480.t1
OG0050260				itb04g24550.t1
OG0050261				itb04g24590.t1
OG0050262				itb04g24600.t1
OG0050263				itb04g24640.t2
OG0050264				itb04g24790.t1
OG0050265				itb04g24840.t2
OG0050266				itb04g24860.t1
OG0050267				itb04g24930.t1
OG0050268				itb04g24970.t1
OG0050269				itb04g25060.t2
OG0050270				itb04g25100.t3
OG0050271				itb04g25120.t1
OG0050272				itb04g25130.t1
OG0050273				itb04g25250.t2
OG0050274				itb04g25340.t1
OG0050275				itb04g25460.t2
OG0050276				itb04g25470.t1
OG0050277				itb04g25650.t1
OG0050278				itb04g25740.t3
OG0050279				itb04g25920.t2
OG0050280				itb04g25950.t3
OG0050281				itb04g26450.t1
OG0050282				itb04g26520.t1
OG0050283				itb04g26530.t1
OG0050284				itb04g26730.t1
OG0050285				itb04g26750.t1
OG0050286				itb04g26820.t1
OG0050287				itb04g26900.t2
OG0050288				itb04g26940.t1
OG0050289				itb04g27090.t1
OG0050290				itb04g27350.t1
OG0050291				itb04g28080.t2
OG0050292				itb04g28170.t1
OG0050293				itb04g28340.t3
OG0050294				itb04g28480.t1
OG0050295				itb04g28490.t1
OG0050296				itb04g28500.t1
OG0050297				itb04g28500.t3
OG0050298				itb04g28650.t1
OG0050299				itb04g28690.t1
OG0050300				itb04g29010.t1
OG0050301				itb04g29230.t1
OG0050302				itb04g29270.t1
OG0050303				itb04g29470.t1
OG0050304				itb04g29470.t2
OG0050305				itb04g29860.t2
OG0050306				itb04g29910.t1
OG0050307				itb04g30070.t1
OG0050308				itb04g30120.t3
OG0050309				itb04g30120.t2
OG0050310				itb04g30350.t2
OG0050311				itb04g30520.t4
OG0050312				itb04g30620.t1
OG0050313				itb04g30630.t2
OG0050314				itb04g30770.t1
OG0050315				itb04g30910.t1
OG0050316				itb04g30920.t1
OG0050317				itb04g30940.t1
OG0050318				itb04g30950.t2
OG0050319				itb04g30990.t2
OG0050320				itb04g31060.t1
OG0050321				itb04g31230.t1
OG0050322				itb04g31310.t1
OG0050323				itb04g31520.t1
OG0050324				itb04g31560.t1
OG0050325				itb04g31650.t2
OG0050326				itb04g31790.t1
OG0050327				itb04g32070.t4
OG0050328				itb04g32100.t1
OG0050329				itb04g32110.t2
OG0050330				itb04g32120.t3
OG0050331				itb04g32310.t3
OG0050332				itb04g32440.t2
OG0050333				itb04g32520.t1
OG0050334				itb04g32690.t1
OG0050335				itb04g32690.t2
OG0050336				itb04g32690.t3
OG0050337				itb04g32690.t4
OG0050338				itb04g32740.t3
OG0050339				itb04g32780.t2
OG0050340				itb04g32890.t1
OG0050341				itb04g33060.t2
OG0050342				itb04g33080.t1
OG0050343				itb04g33200.t1
OG0050344				itb04g33280.t1
OG0050345				itb04g33440.t2
OG0050346				itb04g33500.t1
OG0050347				itb04g33540.t1
OG0050348				itb04g33710.t1
OG0050349				itb04g33750.t1
OG0050350				itb04g33790.t1
OG0050351				itb04g33830.t1
OG0050352				itb04g33850.t1
OG0050353				itb04g33900.t1
OG0050354				itb04g34040.t3
OG0050355				itb04g34110.t2
OG0050356				itb04g34120.t4
OG0050357				itb04g34140.t2
OG0050358				itb04g34180.t2
OG0050359				itb04g34260.t1
OG0050360				itb04g34290.t4
OG0050361				itb04g34290.t3
OG0050362				itb04g34290.t1
OG0050363				itb05g00100.t1
OG0050364				itb05g00190.t1
OG0050365				itb05g00230.t1
OG0050366				itb05g00300.t1
OG0050367				itb05g00320.t2
OG0050368				itb05g00850.t1
OG0050369				itb05g01140.t1
OG0050370				itb05g01250.t2
OG0050371				itb05g01510.t1
OG0050372				itb05g01590.t1
OG0050373				itb05g01630.t1
OG0050374				itb05g01710.t1
OG0050375				itb05g01770.t1
OG0050376				itb05g01820.t1
OG0050377				itb05g01900.t1
OG0050378				itb05g01970.t3
OG0050379				itb05g02130.t1
OG0050380				itb05g02260.t1
OG0050381				itb05g02330.t2
OG0050382				itb05g02450.t1
OG0050383				itb05g02610.t2
OG0050384				itb05g02680.t1
OG0050385				itb05g02690.t2
OG0050386				itb05g02780.t1
OG0050387				itb05g03010.t1
OG0050388				itb05g03200.t1
OG0050389				itb05g03230.t2
OG0050390				itb05g03670.t1
OG0050391				itb05g03750.t3
OG0050392				itb05g03840.t1
OG0050393				itb05g03880.t1
OG0050394				itb05g03980.t1
OG0050395				itb05g04180.t1
OG0050396				itb05g04200.t2
OG0050397				itb05g04240.t1
OG0050398				itb05g04350.t2
OG0050399				itb05g04420.t1
OG0050400				itb05g04470.t2
OG0050401				itb05g04490.t1
OG0050402				itb05g04580.t1
OG0050403				itb05g04700.t1
OG0050404				itb05g04830.t1
OG0050405				itb05g05000.t1
OG0050406				itb05g05180.t3
OG0050407				itb05g05480.t2
OG0050408				itb05g05640.t1
OG0050409				itb05g05650.t1
OG0050410				itb05g06040.t3
OG0050411				itb05g06430.t1
OG0050412				itb05g06510.t1
OG0050413				itb05g06580.t1
OG0050414				itb05g06600.t1
OG0050415				itb05g06950.t1
OG0050416				itb05g07080.t1
OG0050417				itb05g07090.t1
OG0050418				itb05g07210.t2
OG0050419				itb05g07660.t1
OG0050420				itb05g07690.t1
OG0050421				itb05g07730.t1
OG0050422				itb05g08000.t1
OG0050423				itb05g08020.t1
OG0050424				itb05g08030.t1
OG0050425				itb05g08220.t1
OG0050426				itb05g08260.t1
OG0050427				itb05g08410.t2
OG0050428				itb05g08600.t1
OG0050429				itb05g08720.t1
OG0050430				itb05g08850.t2
OG0050431				itb05g08920.t1
OG0050432				itb05g09040.t2
OG0050433				itb05g09180.t1
OG0050434				itb05g09260.t1
OG0050435				itb05g09420.t1
OG0050436				itb05g09500.t1
OG0050437				itb05g09610.t1
OG0050438				itb05g09760.t1
OG0050439				itb05g09890.t1
OG0050440				itb05g09900.t1
OG0050441				itb05g10090.t1
OG0050442				itb05g10180.t1
OG0050443				itb05g10200.t1
OG0050444				itb05g10260.t2
OG0050445				itb05g10390.t1
OG0050446				itb05g10510.t1
OG0050447				itb05g11090.t1
OG0050448				itb05g11120.t1
OG0050449				itb05g11150.t1
OG0050450				itb05g11160.t1
OG0050451				itb05g11210.t1
OG0050452				itb05g11300.t1
OG0050453				itb05g11460.t1
OG0050454				itb05g11480.t1
OG0050455				itb05g11580.t1
OG0050456				itb05g11630.t1
OG0050457				itb05g11810.t2
OG0050458				itb05g11830.t5
OG0050459				itb05g12020.t1
OG0050460				itb05g12130.t1
OG0050461				itb05g12280.t1
OG0050462				itb05g12310.t1
OG0050463				itb05g12330.t1
OG0050464				itb05g12330.t2
OG0050465				itb05g12330.t3
OG0050466				itb05g12520.t1
OG0050467				itb05g12630.t1
OG0050468				itb05g12670.t1
OG0050469				itb05g12690.t1
OG0050470				itb05g12700.t1
OG0050471				itb05g12710.t1
OG0050472				itb05g12750.t1
OG0050473				itb05g13030.t1
OG0050474				itb05g13120.t1
OG0050475				itb05g13300.t1
OG0050476				itb05g13300.t2
OG0050477				itb05g13300.t3
OG0050478				itb05g13390.t1
OG0050479				itb05g13410.t1
OG0050480				itb05g13520.t1
OG0050481				itb05g13720.t1
OG0050482				itb05g13900.t1
OG0050483				itb05g13990.t3
OG0050484				itb05g14000.t1
OG0050485				itb05g14150.t4
OG0050486				itb05g14230.t1
OG0050487				itb05g14270.t1
OG0050488				itb05g14280.t1
OG0050489				itb05g14370.t5
OG0050490				itb05g14520.t1
OG0050491				itb05g14540.t2
OG0050492				itb05g14780.t1
OG0050493				itb05g14870.t1
OG0050494				itb05g15170.t1
OG0050495				itb05g15300.t2
OG0050496				itb05g15560.t2
OG0050497				itb05g15600.t1
OG0050498				itb05g15710.t1
OG0050499				itb05g15800.t2
OG0050500				itb05g15800.t4
OG0050501				itb05g15860.t1
OG0050502				itb05g15920.t1
OG0050503				itb05g16000.t1
OG0050504				itb05g16080.t1
OG0050505				itb05g16180.t1
OG0050506				itb05g16220.t2
OG0050507				itb05g16300.t1
OG0050508				itb05g16320.t2
OG0050509				itb05g16450.t4
OG0050510				itb05g16490.t1
OG0050511				itb05g16630.t4
OG0050512				itb05g16680.t1
OG0050513				itb05g16730.t2
OG0050514				itb05g16810.t2
OG0050515				itb05g16810.t3
OG0050516				itb05g17140.t3
OG0050517				itb05g17360.t4
OG0050518				itb05g17380.t1
OG0050519				itb05g17460.t3
OG0050520				itb05g17510.t1
OG0050521				itb05g17550.t2
OG0050522				itb05g17580.t1
OG0050523				itb05g17590.t1
OG0050524				itb05g17610.t2
OG0050525				itb05g17710.t1
OG0050526				itb05g17830.t1
OG0050527				itb05g18050.t1
OG0050528				itb05g18080.t1
OG0050529				itb05g18170.t1
OG0050530				itb05g18280.t3
OG0050531				itb05g18530.t1
OG0050532				itb05g18690.t2
OG0050533				itb05g18840.t2
OG0050534				itb05g18840.t1
OG0050535				itb05g19050.t1
